Date,Close,Volume,Turnover
2018-07-20,99.9,345227,34579864.3
2018-07-23,100.2,361560,36261037.3
2018-07-24,100.05,296142,29725155.65
2018-07-25,102.55,692814,70046712.0
2018-07-26,99.65,469226,47104783.7
2018-07-27,102.95,1643504,165950340.05
2018-07-30,102.65,338917,34879671.55
2018-07-31,102.5,363222,37139302.75
2018-08-01,101.8,297109,30257164.6
2018-08-02,101.1,349971,35328308.85
2018-08-03,100.15,670831,67168128.85
2018-08-06,99.6,314428,31337104.8
2018-08-07,99.25,482378,48130883.35
2018-08-08,98.6,448013,44220149.0
2018-08-09,96.2,1019540,98575832.35
2018-08-10,94.85,465094,44143969.15
2018-08-13,94.35,318628,30101862.9
2018-08-14,92.6,754996,70551181.1
2018-08-16,93.4,933173,86476038.9
2018-08-17,99.55,779887,75913539.7
2018-08-20,98.9,690091,69237878.4
2018-08-21,98.25,607534,59845032.45
2018-08-23,97.6,1953480,194520782.2
2018-08-24,95.8,557450,54027182.05
2018-08-27,95.65,360729,34466761.15
2018-08-28,95.65,285176,27416560.5
2018-08-29,94.85,608344,58006188.1
2018-08-30,95.45,385348,36653826.35
2018-08-31,94.95,352544,33464591.95
2018-09-03,93.75,348336,32926642.75
2018-09-04,94.45,336209,31674610.75
2018-09-05,93.65,504111,46957342.6
2018-09-06,97.1,1291236,123869080.75
2018-09-07,95.1,929895,88443119.9
2018-09-10,93.3,514703,48191289.3
2018-09-11,94.35,522044,49236038.8
2018-09-12,94.75,453192,42459751.05
2018-09-14,94.95,390617,37097897.75
2018-09-17,94.15,307604,29028833.95
2018-09-18,93.6,592937,56094787.15
2018-09-19,93.8,972347,91454536.25
2018-09-21,88.65,1051007,94615375.15
2018-09-24,89.75,1255366,111193945.3
2018-09-25,87.25,957199,83496243.9
2018-09-26,87.05,1176078,102074164.8
2018-09-27,88.9,805544,70053415.05
2018-09-28,71.8,2451503,192583652.5
2018-10-01,85.7,8319235,663632176.85
2018-10-03,84.1,924805,77054084.95
2018-10-04,84.9,708229,59548780.45
2018-10-05,82.85,627445,52493379.7
2018-10-08,80.75,2440865,193740970.15
2018-10-09,79.5,880896,70157734.45
2018-10-10,80.85,491041,39265567.45
2018-10-11,79.95,415372,33065701.65
2018-10-12,80.5,428077,34408103.45
2018-10-15,80.5,660005,52975159.1
2018-10-16,79.75,504247,40665454.9
2018-10-17,79.6,426700,34145509.2
2018-10-19,90.2,3237274,285269442.65
2018-10-22,89.5,1592432,141723670.4
2018-10-23,92.45,2430161,225964575.85
2018-10-24,89.85,664482,59973989.65
2018-10-25,83.75,960711,80411265.55
2018-10-26,85.3,524584,44672850.0
2018-10-29,89.5,931788,81826086.1
2018-10-30,91.05,927508,84966635.25
2018-10-31,88.85,379535,33720789.6
2018-11-01,88.95,836363,74416324.7
